6;2;16.689937604738066;52.49609879265992;0.5
9;3;7.740648430236837;30.43978622478153;0.5
12;4;4.484096638712992;18.954182683905316;0.5
15;5;3.013215880454691;12.865867053041086;0.5
18;6;2.1196019164232416;9.268357702325773;0.5
21;7;1.5712222749817615;7.087156753791987;0.5
25;8;1.22210637603982;5.563987442347496;0.5
28;9;0.968019657118371;4.58612522619589;0.5
31;10;0.7973461409884804;3.825909342487705;0.5
34;11;0.657088328528668;3.2699901262240303;0.5
37;12;0.5684281555473093;2.692443066564124;0.5
40;13;0.4912725374894582;2.48627846257196;0.5
43;14;0.4320024379163968;2.217583296545399;0.5
47;15;0.38488792420869516;1.909612976968475;0.5
50;16;0.34856019083590273;1.7573432198958585;0.5
53;17;0.3190148665892891;1.64783377737686;0.5
56;18;0.29817641388579064;1.508569949443114;0.5
59;19;0.2741770979249977;1.4367386265948312;0.5
62;20;0.26070936261589406;1.3430701225304063;0.5
65;21;0.24986587158243556;1.2487717910234437;0.5
69;22;0.2343189544040753;1.2849201916339155;0.5
72;23;0.23240527261433888;1.0845498967634342;0.5
75;24;0.22221635051035013;1.161550803317084;0.5
78;25;0.222931597159965;1.1747231598973542;0.5
81;26;0.21691124312804763;1.0374671926997507;0.5
84;27;0.21375310345026394;1.0749871700746212;0.5
87;28;0.20835424849141948;1.0352342889885335;0.5
91;29;0.20576803986475967;1.044335529252436;0.5
94;30;0.2001207088682553;0.9227125956445263;0.5
100;32;0.20215128694600576;0.9144677103176093;0.5
